event_id,timestamp,model_id,client_id,filters_used,selected
E0001401,2025-02-07T00:00:00,10129,C030,brown hair + green eyes + lookbook,1
E0001402,2025-02-09T00:00:00,10129,C030,blonde + blue eyes + size 0–4,1
E0001403,2025-04-22T00:00:00,10129,C032,fragrance + high cheekbones,1
E0001404,2025-04-23T00:00:00,10129,C032,editorial + runway height 175–182,1
E0001405,2024-08-27T00:00:00,10129,C019,brown hair + green eyes + lookbook,1
E0001406,2024-09-20T00:00:00,10129,C030,fragrance + high cheekbones,1
E0001407,2025-05-02T00:00:00,10129,C032,fragrance + high cheekbones,1
E0001408,2025-05-03T00:00:00,10129,C032,beauty campaign + porcelain skin,1
E0001409,2024-05-21T00:00:00,10129,C034,beauty campaign + porcelain skin,1
E0001410,2024-05-21T00:00:00,10129,C034,beauty campaign + porcelain skin,1
E0001411,2024-09-13T00:00:00,9714,C030,blonde + blue eyes + size 0–4,1
E0001412,2024-09-13T00:00:00,9714,C030,blonde + blue eyes + size 0–4,1
E0001413,2025-09-07T00:00:00,9714,C030,luxury campaign + SS25 brief,1
E0001414,2025-09-08T00:00:00,9714,C030,fragrance + high cheekbones,1
E0001415,2024-10-25T00:00:00,9714,C022,editorial + runway height 175–182,1
E0001416,2024-05-27T00:00:00,9714,C005,fragrance + high cheekbones,1
E0001417,2024-09-20T00:00:00,9714,C030,beauty campaign + porcelain skin,1
E0001418,2025-09-13T00:00:00,9714,C030,editorial + runway height 175–182,1
E0001419,2025-09-12T00:00:00,9714,C030,beauty campaign + porcelain skin,1
E0001420,2025-03-04T00:00:00,9714,C028,brown hair + green eyes + lookbook,1
E0001421,2025-03-08T00:00:00,9714,C028,editorial + runway height 175–182,1
E0001422,2025-09-29T00:00:00,9714,C037,editorial + runway height 175–182,1
E0001423,2025-09-29T00:00:00,9714,C037,blonde + blue eyes + size 0–4,1
E0001424,2025-08-17T00:00:00,9714,C030,luxury campaign + SS25 brief,1
E0001425,2025-09-04T00:00:00,9714,C037,blonde + blue eyes + size 0–4,1
E0001426,2025-09-03T00:00:00,9714,C037,editorial + runway height 175–182,1
E0001427,2024-08-18T00:00:00,9714,C037,brown hair + green eyes + lookbook,1
E0001428,2024-08-17T00:00:00,9714,C037,blonde + blue eyes + size 0–4,1
E0001429,2025-03-05T00:00:00,9714,C018,luxury campaign + SS25 brief,1
E0001430,2025-03-04T00:00:00,9714,C018,fragrance + high cheekbones,1
E0001431,2024-05-01T00:00:00,10318,C008,beauty campaign + porcelain skin,1
E0001432,2025-07-10T00:00:00,10318,C016,editorial + runway height 175–182,1
E0001433,2025-05-12T00:00:00,10318,C016,blonde + blue eyes + size 0–4,1
E0001434,2024-12-10T00:00:00,10318,C016,fragrance + high cheekbones,1
E0001435,2024-12-08T00:00:00,10318,C016,blonde + blue eyes + size 0–4,1
E0001436,2024-12-14T00:00:00,10318,C009,fragrance + high cheekbones,1
E0001437,2024-12-13T00:00:00,10318,C009,brown hair + green eyes + lookbook,1
E0001438,2025-04-04T00:00:00,10318,C034,editorial + runway height 175–182,1
E0001439,2025-04-03T00:00:00,10318,C034,beauty campaign + porcelain skin,1
E0001440,2024-08-20T00:00:00,10318,C022,brown hair + green eyes + lookbook,1
E0001441,2025-01-05T00:00:00,10318,C016,editorial + runway height 175–182,1
E0001442,2025-01-06T00:00:00,10318,C016,editorial + runway height 175–182,1
E0001443,2025-06-30T00:00:00,10318,C004,fragrance + high cheekbones,1
E0001444,2024-10-29T00:00:00,10318,C010,blonde + blue eyes + size 0–4,1
E0001445,2024-10-30T00:00:00,10318,C010,fragrance + high cheekbones,1
E0001446,2024-08-20T00:00:00,10318,C020,luxury campaign + SS25 brief,1
E0001447,2025-04-11T00:00:00,10318,C004,editorial + runway height 175–182,1
E0001448,2025-04-13T00:00:00,10318,C004,beauty campaign + porcelain skin,1
E0001449,2024-08-01T00:00:00,10318,C008,fragrance + high cheekbones,1
E0001450,2025-09-22T00:00:00,10318,C017,blonde + blue eyes + size 0–4,1
E0001451,2025-09-22T00:00:00,10318,C017,fragrance + high cheekbones,1
E0001452,2025-03-28T00:00:00,10318,C011,luxury campaign + SS25 brief,1
E0001453,2025-03-28T00:00:00,10318,C011,fragrance + high cheekbones,1
E0001454,2025-04-13T00:00:00,10318,C016,fragrance + high cheekbones,1
E0001455,2024-11-03T00:00:00,10100,C017,fragrance + high cheekbones,1
E0001456,2025-05-02T00:00:00,10100,C012,fragrance + high cheekbones,1
E0001457,2025-03-01T00:00:00,10100,C021,blonde + blue eyes + size 0–4,1
E0001458,2025-02-09T00:00:00,10100,C009,beauty campaign + porcelain skin,1
E0001459,2025-02-08T00:00:00,10100,C009,fragrance + high cheekbones,1
E0001460,2024-10-12T00:00:00,10100,C009,brown hair + green eyes + lookbook,1
E0001461,2024-10-11T00:00:00,10100,C009,beauty campaign + porcelain skin,1
E0001462,2024-10-28T00:00:00,10100,C011,blonde + blue eyes + size 0–4,1
E0001463,2024-10-28T00:00:00,10100,C011,luxury campaign + SS25 brief,1
E0001464,2024-09-23T00:00:00,10100,C036,blonde + blue eyes + size 0–4,1
E0001465,2024-09-24T00:00:00,10100,C036,blonde + blue eyes + size 0–4,1
E0001466,2024-10-25T00:00:00,10100,C017,beauty campaign + porcelain skin,1
E0001467,2024-10-25T00:00:00,10100,C017,editorial + runway height 175–182,1
E0001468,2024-10-25T00:00:00,10100,C011,editorial + runway height 175–182,1
E0001469,2024-10-23T00:00:00,10100,C011,brown hair + green eyes + lookbook,1
E0001470,2025-06-10T00:00:00,10100,C030,editorial + runway height 175–182,1
E0001471,2024-05-03T00:00:00,10100,C018,editorial + runway height 175–182,1
E0001472,2024-05-02T00:00:00,10100,C018,blonde + blue eyes + size 0–4,1
E0001473,2024-12-26T00:00:00,10100,C019,blonde + blue eyes + size 0–4,1
E0001474,2024-05-17T00:00:00,10100,C016,beauty campaign + porcelain skin,1
E0001475,2025-06-29T00:00:00,10100,C007,blonde + blue eyes + size 0–4,1
E0001476,2025-06-27T00:00:00,10100,C007,blonde + blue eyes + size 0–4,1
E0001477,2024-10-18T00:00:00,10100,C011,brown hair + green eyes + lookbook,1
E0001478,2024-09-16T00:00:00,10393,C016,editorial + runway height 175–182,1
E0001479,2025-01-14T00:00:00,10393,C016,fragrance + high cheekbones,1
E0001480,2024-07-18T00:00:00,10393,C036,fragrance + high cheekbones,1
E0001481,2024-07-17T00:00:00,10393,C036,blonde + blue eyes + size 0–4,1
E0001482,2025-10-03T00:00:00,10393,C022,editorial + runway height 175–182,1
E0001483,2025-08-08T00:00:00,10393,C004,blonde + blue eyes + size 0–4,1
E0001484,2025-04-16T00:00:00,10393,C019,fragrance + high cheekbones,1
E0001485,2025-04-15T00:00:00,10393,C019,editorial + runway height 175–182,1
E0001486,2025-09-29T00:00:00,10393,C004,fragrance + high cheekbones,1
E0001487,2024-10-14T00:00:00,10393,C029,editorial + runway height 175–182,1
E0001488,2025-04-12T00:00:00,10678,C032,blonde + blue eyes + size 0–4,1
E0001489,2025-04-14T00:00:00,10678,C032,beauty campaign + porcelain skin,1
E0001490,2024-11-14T00:00:00,10678,C030,luxury campaign + SS25 brief,1
E0001491,2024-11-13T00:00:00,10678,C030,blonde + blue eyes + size 0–4,1
E0001492,2024-05-04T00:00:00,9696,C014,brown hair + green eyes + lookbook,1
E0001493,2024-09-17T00:00:00,9696,C016,brown hair + green eyes + lookbook,1
E0001494,2024-04-27T00:00:00,9696,C008,luxury campaign + SS25 brief,1
E0001495,2024-04-27T00:00:00,9696,C008,fragrance + high cheekbones,1
E0001496,2024-05-07T00:00:00,9696,C011,editorial + runway height 175–182,1
E0001497,2024-05-07T00:00:00,9696,C011,luxury campaign + SS25 brief,1
E0001498,2025-03-23T00:00:00,9696,C018,editorial + runway height 175–182,1
E0001499,2025-04-13T00:00:00,9696,C018,luxury campaign + SS25 brief,1
E0001500,2025-08-10T00:00:00,9696,C005,beauty campaign + porcelain skin,1
E0001501,2025-08-09T00:00:00,9696,C005,beauty campaign + porcelain skin,1
E0001502,2024-07-28T00:00:00,9696,C033,blonde + blue eyes + size 0–4,1
E0001503,2024-07-28T00:00:00,9696,C033,editorial + runway height 175–182,1
E0001504,2024-10-11T00:00:00,9696,C018,editorial + runway height 175–182,1
E0001505,2024-10-09T00:00:00,9696,C018,blonde + blue eyes + size 0–4,1
E0001506,2024-07-25T00:00:00,9696,C009,brown hair + green eyes + lookbook,1
E0001507,2024-09-07T00:00:00,9696,C033,brown hair + green eyes + lookbook,1
E0001508,2024-09-08T00:00:00,9696,C033,editorial + runway height 175–182,1
E0001509,2025-07-21T00:00:00,9696,C012,blonde + blue eyes + size 0–4,1
E0001510,2025-04-03T00:00:00,9696,C011,beauty campaign + porcelain skin,1
E0001511,2025-04-02T00:00:00,9696,C011,fragrance + high cheekbones,1
E0001512,2024-06-04T00:00:00,9696,C006,brown hair + green eyes + lookbook,1
E0001513,2024-12-03T00:00:00,10289,C009,blonde + blue eyes + size 0–4,1
E0001514,2024-12-05T00:00:00,10289,C009,beauty campaign + porcelain skin,1
E0001515,2025-06-25T00:00:00,10289,C020,editorial + runway height 175–182,1
E0001516,2025-06-23T00:00:00,10289,C020,beauty campaign + porcelain skin,1
E0001517,2025-03-04T00:00:00,10289,C016,editorial + runway height 175–182,1
E0001518,2025-03-03T00:00:00,10289,C003,blonde + blue eyes + size 0–4,1
E0001519,2025-03-02T00:00:00,10289,C003,fragrance + high cheekbones,1
E0001520,2025-03-17T00:00:00,10289,C016,brown hair + green eyes + lookbook,1
E0001521,2025-03-17T00:00:00,10289,C016,fragrance + high cheekbones,1
E0001522,2025-08-29T00:00:00,10289,C016,luxury campaign + SS25 brief,1
E0001523,2024-12-27T00:00:00,10289,C009,brown hair + green eyes + lookbook,1
E0001524,2024-12-28T00:00:00,10289,C009,blonde + blue eyes + size 0–4,1
E0001525,2025-05-05T00:00:00,10289,C032,blonde + blue eyes + size 0–4,1
E0001526,2025-05-05T00:00:00,10289,C032,editorial + runway height 175–182,1
E0001527,2024-09-29T00:00:00,10289,C026,beauty campaign + porcelain skin,1
E0001528,2024-09-29T00:00:00,10289,C026,brown hair + green eyes + lookbook,1
E0001529,2025-05-13T00:00:00,10289,C009,luxury campaign + SS25 brief,1
E0001530,2024-09-30T00:00:00,10289,C035,beauty campaign + porcelain skin,1
E0001531,2024-09-30T00:00:00,10289,C035,blonde + blue eyes + size 0–4,1
E0001532,2025-07-28T00:00:00,10289,C009,fragrance + high cheekbones,1
E0001533,2025-07-28T00:00:00,10289,C009,luxury campaign + SS25 brief,1
E0001534,2024-09-23T00:00:00,10289,C038,luxury campaign + SS25 brief,1
E0001535,2024-09-24T00:00:00,10289,C038,editorial + runway height 175–182,1
E0001536,2025-06-23T00:00:00,10289,C016,brown hair + green eyes + lookbook,1
